dst_port,protocol,src_port,flow_duration,prediction,confidence,top3
80,6,48962,16822116.136550903,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,48964,16821666.955947876,Benign,0.8879978337160435,"[('Benign', np.float64(0.8879978337160435)), ('DoS', np.float64(0.10533333333333333)), ('Brute Force', np.float64(0.006668832950623168))]"
162,17,34203,0.476837158203125,Benign,0.9703333333333334,"[('Benign', np.float64(0.9703333333333334)), ('DoS', np.float64(0.021666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
53,17,45946,0.0,Benign,0.9749691929668594,"[('Benign', np.float64(0.9749691929668594)), ('DDoS', np.float64(0.013333333333333334)), ('DoS', np.float64(0.010833333333333334))]"
53,17,38736,0.0,Benign,0.9683270361041142,"[('Benign', np.float64(0.9683270361041142)), ('DoS', np.float64(0.0175)), ('DDoS', np.float64(0.013333333333333334))]"
8080,6,42966,34.09385681152344,Benign,0.898977308405315,"[('Benign', np.float64(0.898977308405315)), ('DoS', np.float64(0.05382106782106781)), ('Brute Force', np.float64(0.027201623773617078))]"
123,17,43420,1083.6124420166016,Benign,0.9720000000000001,"[('Benign', np.float64(0.9720000000000001)), ('DDoS', np.float64(0.021333333333333336)), ('DoS', np.float64(0.006666666666666667))]"
80,6,39034,24698284.3875885,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39040,24698320.388793945,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39056,24698342.5617218,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39058,24698366.165161133,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39066,24698138.71383667,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39078,24698158.979415894,Benign,0.8653333333333334,"[('Benign', np.float64(0.8653333333333334)), ('DoS', np.float64(0.13466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39088,24698178.76815796,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39090,24698199.51057434,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39094,24698242.1875,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39106,24698263.16833496,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39114,24698283.433914185,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39120,24698303.937911987,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39132,24698132.99179077,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39140,24698153.018951416,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39148,24698173.52294922,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39158,24698310.6136322,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39172,24698331.594467163,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39184,24698351.14479065,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39186,24698370.218276978,Benign,0.8653333333333334,"[('Benign', np.float64(0.8653333333333334)), ('DoS', np.float64(0.13466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39192,24698389.768600464,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39202,24698117.25616455,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39204,24698136.0912323,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39216,24698154.92630005,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39222,24699196.577072144,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39226,24699475.04997253,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39236,24699625.25367737,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39248,24699270.24841309,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39250,24699420.45211792,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39264,24699441.1945343,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39270,24699461.936950684,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39282,24699481.964111328,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39284,24699612.61749268,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39288,24699632.16781616,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39304,24700114.727020264,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39310,24699864.625930782,Benign,0.8653333333333334,"[('Benign', np.float64(0.8653333333333334)), ('DoS', np.float64(0.13466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39326,24699932.33680725,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39334,24699951.171875,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39348,24699969.53010559,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39350,24699987.88833618,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39362,24700006.24656677,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39368,24700025.79689026,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39382,24700049.63874817,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39386,24699823.61793518,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39402,24699841.499328613,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39412,24699859.142303467,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39418,24699877.0236969,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39424,24699895.14350891,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39426,24699912.548065186,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39442,24699930.906295776,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39458,24699978.351593018,Benign,0.8786666666666667,"[('Benign', np.float64(0.8786666666666667)), ('DoS', np.float64(0.12133333333333333)), ('DDoS', np.float64(0.0))]"
80,6,39466,24699674.60632324,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39480,24700557.47032165,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39494,24700584.650039677,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39510,24700605.15403748,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39522,24700625.18119812,Benign,0.8653333333333334,"[('Benign', np.float64(0.8653333333333334)), ('DoS', np.float64(0.13466666666666666)), ('DDoS', np.float64(0.0))]"
80,6,39530,24700811.86294556,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39534,24700831.8901062,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39550,24700526.47590637,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39552,24700546.26464844,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39564,24700565.33813477,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39578,24700585.60371399,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39590,24700728.41644287,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39596,24700749.87411499,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39606,24700768.47076416,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39612,24700787.782669067,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39622,24700545.31097412,Benign,0.8720000000000001,"[('Benign', np.float64(0.8720000000000001)), ('DoS', np.float64(0.128)), ('DDoS', np.float64(0.0))]"
80,6,39672,24700397.2530365,Benign,0.8119999999999999,"[('Benign', np.float64(0.8119999999999999)), ('DoS', np.float64(0.188)), ('DDoS', np.float64(0.0))]"
80,6,39676,24700397.49145508,Benign,0.8119999999999999,"[('Benign', np.float64(0.8119999999999999)), ('DoS', np.float64(0.188)), ('DDoS', np.float64(0.0))]"
80,6,39686,24700397.2530365,Benign,0.8053333333333333,"[('Benign', np.float64(0.8053333333333333)), ('DoS', np.float64(0.19466666666666665)), ('DDoS', np.float64(0.0))]"
39650,6,80,4524924.278259277,Benign,0.9749802352011068,"[('Benign', np.float64(0.9749802352011068)), ('Brute Force', np.float64(0.025)), ('Botnet', np.float64(1.9764798893171264e-05))]"
39666,6,80,4506094.217300415,Benign,0.9266666666666666,"[('Benign', np.float64(0.9266666666666666)), ('DoS', np.float64(0.07333333333333333)), ('DDoS', np.float64(0.0))]"
39638,6,80,4505956.172943115,Benign,0.9749802352011068,"[('Benign', np.float64(0.9749802352011068)), ('Brute Force', np.float64(0.025)), ('Botnet', np.float64(1.9764798893171264e-05))]"
39692,6,80,4505970.239639282,Benign,0.9266666666666666,"[('Benign', np.float64(0.9266666666666666)), ('DoS', np.float64(0.07333333333333333)), ('DDoS', np.float64(0.0))]"
39656,6,80,4505916.833877564,Benign,0.9749802352011068,"[('Benign', np.float64(0.9749802352011068)), ('Brute Force', np.float64(0.025)), ('Botnet', np.float64(1.9764798893171264e-05))]"
161,17,53952,0.2384185791015625,Benign,0.9425555555555555,"[('Benign', np.float64(0.9425555555555555)), ('Brute Force', np.float64(0.04)), ('DoS', np.float64(0.009444444444444445))]"
19132,17,48370,0.2384185791015625,Benign,0.9866666666666667,"[('Benign', np.float64(0.9866666666666667)), ('DoS', np.float64(0.006666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,57388,2777.3380279541016,Benign,0.7142222222222222,"[('Benign', np.float64(0.7142222222222222)), ('DoS', np.float64(0.2546666666666667)), ('Botnet', np.float64(0.017777777777777778))]"
27015,17,47985,0.2384185791015625,Benign,0.9588888888888888,"[('Benign', np.float64(0.9588888888888888)), ('Brute Force', np.float64(0.02666666666666667)), ('DoS', np.float64(0.007777777777777778))]"
1900,17,49682,499.48692321777344,Benign,1.0,"[('Benign', np.float64(1.0)), ('DoS', np.float64(0.0)), ('DDoS', np.float64(0.0))]"
8080,6,42972,48.160552978515625,Benign,0.8986136720416785,"[('Benign', np.float64(0.8986136720416785)), ('DoS', np.float64(0.054184704184704176)), ('Brute Force', np.float64(0.027201623773617078))]"
162,17,33332,0.476837158203125,Benign,0.9632489283134523,"[('Benign', np.float64(0.9632489283134523)), ('Brute Force', np.float64(0.013751071686547718)), ('Botnet', np.float64(0.013333333333333334))]"
27015,17,39901,0.2384185791015625,Benign,0.9866666666666667,"[('Benign', np.float64(0.9866666666666667)), ('DoS', np.float64(0.006666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
161,17,50443,0.2384185791015625,Benign,0.9565822616467856,"[('Benign', np.float64(0.9565822616467856)), ('Botnet', np.float64(0.02)), ('Brute Force', np.float64(0.013751071686547718))]"
1900,17,58969,0.2384185791015625,Benign,0.9645822616467857,"[('Benign', np.float64(0.9645822616467857)), ('Botnet', np.float64(0.02)), ('DoS', np.float64(0.008333333333333333))]"
161,17,39289,0.7152557373046875,Benign,0.9836666666666667,"[('Benign', np.float64(0.9836666666666667)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,57394,2264.738082885742,Benign,0.7299365079365079,"[('Benign', np.float64(0.7299365079365079)), ('DoS', np.float64(0.2446666666666667)), ('Brute Force', np.float64(0.013333333333333334))]"
3000,6,35508,39.577484130859375,Benign,0.9056439750719816,"[('Benign', np.float64(0.9056439750719816)), ('DoS', np.float64(0.05382106782106781)), ('Brute Force', np.float64(0.03386829044028375))]"
5353,17,60448,1883.2683563232424,Benign,0.9866666666666667,"[('Benign', np.float64(0.9866666666666667)), ('Botnet', np.float64(0.006666666666666667)), ('DDoS', np.float64(0.006666666666666667))]"
1900,17,46950,378.1318664550781,Benign,0.9933333333333333,"[('Benign', np.float64(0.9933333333333333)), ('Botnet', np.float64(0.006666666666666667)), ('DoS', np.float64(0.0))]"
19132,17,33633,0.476837158203125,Benign,0.98,"[('Benign', np.float64(0.98)), ('DoS', np.float64(0.013333333333333334)), ('Botnet', np.float64(0.006666666666666667))]"
53,17,46409,0.2384185791015625,Benign,0.9248571428571428,"[('Benign', np.float64(0.9248571428571428)), ('DoS', np.float64(0.06714285714285714)), ('DDoS', np.float64(0.008))]"
514,17,37956,0.476837158203125,Benign,0.985,"[('Benign', np.float64(0.985)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
161,17,39911,0.476837158203125,Benign,0.9770000000000001,"[('Benign', np.float64(0.9770000000000001)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
1900,17,60816,0.476837158203125,Benign,0.984979612640163,"[('Benign', np.float64(0.984979612640163)), ('DoS', np.float64(0.008333333333333333)), ('Botnet', np.float64(0.006666666666666667))]"
443,6,42724,40.29273986816406,Benign,0.9056439750719816,"[('Benign', np.float64(0.9056439750719816)), ('DoS', np.float64(0.05382106782106781)), ('Brute Force', np.float64(0.03386829044028375))]"
161,17,45316,0.2384185791015625,Benign,0.9770000000000001,"[('Benign', np.float64(0.9770000000000001)), ('DoS', np.float64(0.015)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,45610,2781.8679809570312,Benign,0.7342222222222222,"[('Benign', np.float64(0.7342222222222222)), ('DoS', np.float64(0.2346666666666667)), ('Brute Force', np.float64(0.02))]"
123,17,45472,0.2384185791015625,Benign,0.8847777777777778,"[('Benign', np.float64(0.8847777777777778)), ('Brute Force', np.float64(0.07777777777777778)), ('DDoS', np.float64(0.021333333333333336))]"
161,17,46914,0.7152557373046875,Benign,0.9565822616467856,"[('Benign', np.float64(0.9565822616467856)), ('Botnet', np.float64(0.02)), ('Brute Force', np.float64(0.013751071686547718))]"
162,17,43737,0.476837158203125,Benign,0.9853333333333334,"[('Benign', np.float64(0.9853333333333334)), ('DoS', np.float64(0.006666666666666667)), ('Botnet', np.float64(0.006666666666666667))]"
80,6,56924,31018312.93106079,Benign,0.8733333333333333,"[('Benign', np.float64(0.8733333333333333)), ('DoS', np.float64(0.11333333333333333)), ('DDoS', np.float64(0.013333333333333334))]"
80,6,56938,31018697.50022888,Benign,0.88,"[('Benign', np.float64(0.88)), ('DoS', np.float64(0.10666666666666667)), ('DDoS', np.float64(0.013333333333333334))]"
80,6,56950,31016492.84362793,Benign,0.8666666666666667,"[('Benign', np.float64(0.8666666666666667)), ('DoS', np.float64(0.12666666666666668)), ('Brute Force', np.float64(0.006666666666666667))]"
80,6,56958,31016510.96343994,Benign,0.9026645003827101,"[('Benign', np.float64(0.9026645003827101)), ('DoS', np.float64(0.09066666666666666)), ('Brute Force', np.float64(0.006668832950623168))]"
80,6,56970,31015942.335128784,Benign,0.88,"[('Benign', np.float64(0.88)), ('DoS', np.float64(0.10666666666666667)), ('DDoS', np.float64(0.013333333333333334))]"
